edad,categ_laboral,estado_civil,nivel_educacion,deuda,balance,vivienda,prestamo,contacto,dia,mes,anio,duracion,cant_actual,dias_entre,cant_previa,resultado_ant,suscribe
32,gestion,casadx,universitario/terciario,no,943,si,no,celular,30,ene,2009,402,2,2,2,otro,no
41,operarix,casadx,secundario,no,382,si,no,telefono fijo,17,abr,2009,218,2,-1,0,desconocido,no
32,administrador,casadx,secundario,no,413,si,no,celular,20,abr,2009,95,3,341,2,fallo,no
39,gestion,solterx,universitario/terciario,no,93,si,si,celular,13,may,2009,196,2,331,3,fallo,no
37,empresarix,casadx,secundario,no,0,si,si,celular,6,may,2009,160,2,-1,0,desconocido,no
25,tecnico,solterx,secundario,no,886,no,no,celular,12,ago,2009,121,1,-1,0,desconocido,no
22,estudiante,solterx,secundario,no,1564,no,no,celular,28,ago,2009,36,2,-1,0,desconocido,no
34,gestion,casadx,universitario/terciario,no,498,si,no,celular,29,ene,2009,84,1,251,2,fallo,no
23,servicios,solterx,secundario,no,567,si,si,celular,15,may,2009,358,1,-1,0,desconocido,no
45,gestion,casadx,universitario/terciario,no,126,si,no,celular,20,abr,2009,92,1,342,1,fallo,no
26,trabajadora casas particulares,casadx,secundario,no,13,si,no,celular,7,may,2009,132,2,293,1,otro,no
30,servicios,solterx,secundario,no,248,si,no,celular,13,may,2009,87,1,-1,0,desconocido,no
28,administrador,casadx,secundario,no,22,si,si,celular,14,may,2009,523,2,-1,0,desconocido,no
32,gestion,solterx,universitario/terciario,no,261,no,no,celular,9,feb,2009,13,5,-1,0,desconocido,no
41,operarix,casadx,primario,no,201,si,no,celular,3,feb,2009,157,1,-1,0,desconocido,no
53,administrador,divorciadx/viudx,secundario,no,-163,si,no,celular,17,abr,2009,344,2,343,2,otro,no
59,desempleadx,casadx,secundario,no,1226,no,no,celular,6,feb,2009,270,3,-1,0,desconocido,no
43,administrador,solterx,secundario,no,375,no,si,celular,5,feb,2009,193,2,199,4,fallo,no
27,servicios,solterx,secundario,no,261,si,si,celular,18,may,2009,113,1,-1,0,desconocido,no
38,tecnico,solterx,universitario/terciario,no,0,si,no,celular,1,jun,2009,71,1,-1,0,desconocido,no
31,servicios,solterx,secundario,no,278,no,no,celular,28,may,2009,95,3,-1,0,desconocido,no
29,servicios,solterx,universitario/terciario,no,8947,si,no,celular,4,may,2009,535,2,-1,0,desconocido,no
38,tecnico,divorciadx/viudx,secundario,no,902,si,no,celular,4,may,2009,301,3,90,1,exito,no
42,gestion,solterx,universitario/terciario,no,0,no,no,celular,7,sep,2009,99,1,-1,0,desconocido,no
48,administrador,divorciadx/viudx,secundario,no,-407,si,no,celular,14,may,2009,210,2,352,1,fallo,no
35,operarix,casadx,primario,no,298,si,no,celular,13,may,2009,135,2,370,2,fallo,no
37,desconocido,solterx,universitario/terciario,no,0,no,no,celular,3,mar,2009,426,1,-1,0,desconocido,no
26,servicios,solterx,secundario,no,531,si,si,celular,6,feb,2009,184,1,-1,0,desconocido,no
31,operarix,casadx,secundario,no,125,si,no,celular,14,may,2009,201,1,350,2,fallo,no
29,desempleadx,solterx,universitario/terciario,no,1311,no,no,celular,28,ago,2009,622,1,-1,0,desconocido,no
56,tecnico,casadx,secundario,no,778,no,no,celular,2,feb,2009,315,2,208,1,fallo,no
31,gestion,solterx,universitario/terciario,no,9421,no,no,celular,25,nov,2009,372,1,-1,0,desconocido,no
46,servicios,casadx,secundario,no,-119,si,no,celular,15,may,2009,138,2,297,3,fallo,no
29,administrador,solterx,universitario/terciario,no,200,si,no,celular,11,may,2009,195,1,357,1,otro,no
65,trabajadora casas particulares,casadx,primario,no,2179,si,no,celular,4,sep,2009,112,7,-1,0,desconocido,no
50,operarix,casadx,secundario,no,325,si,no,celular,17,abr,2009,150,1,-1,0,desconocido,no
29,tecnico,solterx,universitario/terciario,no,1669,no,no,celular,3,feb,2009,297,1,-1,0,desconocido,no
39,administrador,casadx,secundario,no,248,si,no,celular,17,abr,2009,649,1,-1,0,desconocido,no
30,tecnico,solterx,secundario,no,2567,no,no,celular,18,jun,2009,813,4,-1,0,desconocido,no
45,trabajadora casas particulares,casadx,secundario,no,360,no,no,celular,3,nov,2009,215,1,-1,0,desconocido,no
60,independiente,casadx,universitario/terciario,no,10861,no,no,celular,9,nov,2009,98,1,91,2,fallo,no
65,gestion,divorciadx/viudx,universitario/terciario,no,2756,no,no,celular,23,sep,2009,1353,2,-1,0,desconocido,no
25,administrador,casadx,secundario,no,541,si,no,celular,15,may,2009,607,1,344,4,fallo,no
37,administrador,casadx,secundario,no,176,si,no,celular,5,may,2009,147,2,347,1,fallo,no
55,gestion,casadx,universitario/terciario,no,39098,no,no,celular,27,may,2009,236,3,-1,0,desconocido,no
36,servicios,solterx,secundario,no,-253,si,no,celular,14,abr,2009,1073,1,-1,0,desconocido,no
52,operarix,solterx,secundario,no,894,no,si,celular,3,feb,2009,363,2,-1,0,desconocido,no
40,empresarix,solterx,secundario,no,943,si,no,celular,4,feb,2009,179,3,-1,0,desconocido,no
53,independiente,casadx,universitario/terciario,no,451,si,no,celular,2,feb,2009,125,1,249,2,fallo,no
32,operarix,casadx,universitario/terciario,no,143,si,si,celular,18,may,2009,90,1,-1,0,desconocido,no
23,administrador,solterx,universitario/terciario,no,0,no,no,celular,5,mar,2009,168,2,-1,0,desconocido,no
33,tecnico,solterx,universitario/terciario,no,1636,si,no,celular,4,may,2009,592,1,66,1,exito,no
37,gestion,solterx,secundario,no,0,si,si,celular,2,abr,2009,450,2,-1,0,desconocido,no
47,desempleadx,solterx,primario,no,289,no,no,celular,5,feb,2009,210,1,-1,0,desconocido,no
36,operarix,casadx,secundario,no,-42,no,si,celular,2,feb,2009,521,2,193,2,otro,no
23,estudiante,solterx,secundario,no,9216,no,no,celular,5,jun,2009,471,2,-1,0,desconocido,no
34,administrador,divorciadx/viudx,secundario,no,1268,si,no,celular,15,may,2009,259,3,-1,0,desconocido,no
33,operarix,casadx,secundario,no,331,si,no,celular,14,may,2009,178,7,365,5,otro,no
33,empresarix,casadx,secundario,no,135,si,no,celular,17,abr,2009,114,1,345,2,fallo,no
27,desempleadx,solterx,universitario/terciario,no,3060,no,no,celular,30,ene,2009,533,1,-1,0,desconocido,no
29,desempleadx,casadx,primario,no,639,no,si,celular,4,feb,2009,358,2,-1,0,desconocido,no
50,gestion,casadx,universitario/terciario,no,207,si,no,celular,4,feb,2009,99,1,-1,0,desconocido,no
56,jubiladx,casadx,primario,no,9367,no,no,celular,4,may,2009,617,2,-1,0,desconocido,no
56,trabajadora casas particulares,divorciadx/viudx,secundario,no,1866,no,si,celular,1,oct,2009,760,1,-1,0,desconocido,no
58,jubiladx,casadx,desconocido,no,662,si,no,celular,2,feb,2009,389,1,-1,0,desconocido,no
39,tecnico,casadx,secundario,no,24,si,no,celular,28,ene,2009,79,4,-1,0,desconocido,no
41,gestion,casadx,universitario/terciario,no,326,no,no,celular,6,feb,2009,163,1,182,2,fallo,no
37,gestion,solterx,universitario/terciario,no,1339,si,no,celular,13,may,2009,96,6,173,4,otro,no
46,administrador,casadx,secundario,no,38,si,si,celular,12,may,2009,455,1,-1,0,desconocido,no
33,administrador,casadx,secundario,no,1077,si,no,celular,18,may,2009,432,3,374,3,otro,no
39,tecnico,casadx,universitario/terciario,no,101,no,no,celular,3,abr,2009,441,1,-1,0,desconocido,no
49,desempleadx,casadx,primario,no,213,no,no,celular,28,ene,2009,60,1,-1,0,desconocido,no
82,trabajadora casas particulares,divorciadx/viudx,primario,no,1381,no,no,celular,27,oct,2009,156,1,-1,0,desconocido,no
45,servicios,casadx,primario,no,-79,si,no,celular,20,abr,2009,59,4,348,2,fallo,no
25,tecnico,solterx,universitario/terciario,no,2206,si,no,celular,15,jun,2009,114,1,-1,0,desconocido,no
41,tecnico,solterx,universitario/terciario,no,445,si,no,celular,17,abr,2009,138,1,267,1,fallo,no
34,independiente,solterx,universitario/terciario,no,90,no,no,celular,2,jun,2009,84,1,-1,0,desconocido,no
36,gestion,casadx,secundario,no,1160,si,no,celular,15,abr,2009,56,1,323,3,fallo,no
33,tecnico,casadx,secundario,no,480,si,no,celular,30,ene,2009,272,1,270,1,otro,no
37,operarix,casadx,secundario,no,168,si,no,celular,17,abr,2009,266,2,-1,0,desconocido,no
33,independiente,casadx,universitario/terciario,no,263,no,no,celular,14,ago,2009,257,1,102,2,fallo,no
35,administrador,divorciadx/viudx,secundario,no,1085,no,no,celular,5,jun,2009,199,1,86,7,exito,no
37,operarix,casadx,secundario,no,590,si,no,celular,17,abr,2009,37,1,343,2,fallo,no
43,operarix,casadx,secundario,no,678,si,si,celular,13,abr,2009,299,3,-1,0,desconocido,no
56,jubiladx,casadx,primario,no,9367,no,no,telefono fijo,13,nov,2009,271,2,92,4,exito,no
31,operarix,divorciadx/viudx,secundario,no,6,si,no,celular,29,ene,2009,821,1,-1,0,desconocido,no
31,tecnico,casadx,universitario/terciario,no,-256,si,no,celular,15,may,2009,272,1,365,5,fallo,no
26,servicios,solterx,secundario,no,38,no,no,telefono fijo,28,ago,2009,268,3,-1,0,desconocido,no
32,gestion,casadx,primario,si,-1161,si,si,celular,30,ene,2009,445,5,-1,0,desconocido,no
87,jubiladx,casadx,primario,no,230,no,no,celular,30,oct,2009,144,1,-1,0,desconocido,no
28,desempleadx,solterx,secundario,no,16,no,no,celular,12,ago,2009,119,4,-1,0,desconocido,no
41,trabajadora casas particulares,casadx,secundario,no,81,si,no,celular,11,may,2009,193,1,-1,0,desconocido,no
28,empresarix,casadx,universitario/terciario,no,4064,no,si,celular,11,may,2009,93,2,-1,0,desconocido,no
29,empresarix,casadx,secundario,no,178,si,no,celular,5,may,2009,231,4,-1,0,desconocido,no
46,servicios,divorciadx/viudx,secundario,no,-179,no,no,celular,2,feb,2009,151,1,214,2,fallo,no
43,operarix,casadx,secundario,no,2105,no,no,telefono fijo,30,abr,2009,93,2,-1,0,desconocido,no
33,tecnico,solterx,secundario,no,235,si,no,celular,20,abr,2009,352,1,-1,0,desconocido,no
58,jubiladx,casadx,primario,no,747,si,si,telefono fijo,13,may,2009,104,1,-1,0,desconocido,no
37,tecnico,casadx,secundario,no,135,si,no,celular,12,may,2009,268,3,-1,0,desconocido,no
34,gestion,solterx,universitario/terciario,no,8038,si,no,celular,20,abr,2009,29,3,152,1,fallo,no
47,operarix,casadx,primario,no,2269,si,no,celular,18,may,2009,132,1,279,2,fallo,no
39,operarix,casadx,primario,no,398,si,no,celular,12,may,2009,256,1,-1,0,desconocido,no
31,servicios,solterx,secundario,no,125,no,no,celular,4,may,2009,200,1,91,1,fallo,no
34,operarix,casadx,secundario,no,4,si,si,celular,7,may,2009,315,2,-1,0,desconocido,no
25,estudiante,solterx,secundario,no,469,no,no,celular,21,ago,2009,273,1,86,1,otro,no
33,gestion,casadx,secundario,no,11,si,no,celular,4,may,2009,104,3,-1,0,desconocido,no
36,servicios,divorciadx/viudx,secundario,no,223,si,si,celular,11,may,2009,80,1,-1,0,desconocido,no
35,administrador,solterx,secundario,no,-133,si,no,celular,14,may,2009,546,3,-1,0,desconocido,no
30,operarix,casadx,secundario,no,3,si,si,celular,12,may,2009,326,2,-1,0,desconocido,no
45,operarix,solterx,secundario,no,615,si,no,celular,15,may,2009,133,1,-1,0,desconocido,no
58,jubiladx,casadx,primario,no,928,no,no,celular,26,may,2009,304,1,-1,0,desconocido,no
33,gestion,solterx,universitario/terciario,no,259,no,no,celular,8,abr,2009,195,6,-1,0,desconocido,no
44,servicios,casadx,secundario,no,4786,si,si,celular,12,may,2009,267,1,-1,0,desconocido,no
46,servicios,casadx,secundario,no,4,no,no,celular,30,abr,2009,268,1,261,5,otro,no
33,gestion,solterx,universitario/terciario,no,1304,si,no,celular,18,may,2009,536,2,-1,0,desconocido,no
27,gestion,solterx,universitario/terciario,no,1720,no,no,celular,3,nov,2009,284,2,273,1,fallo,no
34,servicios,casadx,secundario,no,4963,si,no,celular,17,abr,2009,208,1,332,2,fallo,no
36,empresarix,casadx,universitario/terciario,no,247,no,no,celular,17,abr,2009,351,1,-1,0,desconocido,no
44,desempleadx,casadx,secundario,no,2756,no,no,celular,30,mar,2009,57,4,-1,0,desconocido,no
61,jubiladx,casadx,universitario/terciario,no,2557,si,no,celular,11,ago,2009,139,3,190,1,exito,no
23,estudiante,solterx,secundario,no,486,no,no,celular,3,mar,2009,87,1,-1,0,desconocido,no
70,jubiladx,casadx,secundario,no,2626,no,no,celular,2,sep,2009,140,2,-1,0,desconocido,no
39,servicios,casadx,secundario,no,1442,no,no,celular,22,abr,2009,70,3,-1,0,desconocido,no
39,gestion,casadx,universitario/terciario,no,198,no,no,celular,8,jul,2009,665,1,-1,0,desconocido,no
42,gestion,solterx,universitario/terciario,no,11008,no,no,celular,28,jul,2009,822,6,405,1,exito,no
39,trabajadora casas particulares,casadx,universitario/terciario,no,2990,no,no,telefono fijo,30,abr,2009,127,4,-1,0,desconocido,no
36,administrador,divorciadx/viudx,primario,no,1127,si,no,celular,17,abr,2009,625,3,-1,0,desconocido,no
31,operarix,casadx,secundario,no,8,si,no,celular,8,may,2009,98,2,170,1,fallo,no
30,servicios,divorciadx/viudx,secundario,no,0,si,no,celular,13,may,2009,172,1,-1,0,desconocido,no
35,tecnico,divorciadx/viudx,secundario,no,0,si,no,celular,12,may,2009,183,6,-1,0,desconocido,no
33,operarix,casadx,secundario,no,5164,no,no,celular,13,ago,2009,238,2,265,1,fallo,no
45,gestion,divorciadx/viudx,secundario,no,1144,si,no,celular,16,abr,2009,129,1,-1,0,desconocido,no
37,operarix,casadx,primario,no,2120,si,no,celular,15,may,2009,655,3,175,4,fallo,no
50,gestion,divorciadx/viudx,universitario/terciario,no,-5,si,no,celular,5,feb,2009,1118,1,8,1,otro,no
37,operarix,casadx,secundario,no,0,si,no,celular,2,abr,2009,473,1,-1,0,desconocido,no
31,gestion,solterx,universitario/terciario,no,12569,no,no,celular,9,sep,2009,344,1,295,1,fallo,no
33,tecnico,solterx,universitario/terciario,no,1190,si,no,celular,17,abr,2009,50,2,252,4,fallo,no
42,operarix,casadx,secundario,no,3,si,no,celular,12,may,2009,118,1,-1,0,desconocido,no
45,gestion,casadx,universitario/terciario,no,0,si,no,celular,5,may,2009,469,2,342,1,fallo,no
48,gestion,solterx,desconocido,no,1009,si,no,celular,9,feb,2009,138,5,256,1,otro,no
26,gestion,solterx,universitario/terciario,no,4683,si,no,celular,4,may,2009,334,2,180,1,fallo,no
40,tecnico,solterx,universitario/terciario,no,1175,no,no,celular,14,abr,2009,184,1,-1,0,desconocido,no
51,operarix,casadx,primario,no,216,si,no,celular,17,abr,2009,666,3,274,3,fallo,no
45,tecnico,casadx,secundario,no,1686,no,no,celular,28,ene,2009,355,1,-1,0,desconocido,no
35,servicios,solterx,secundario,no,313,si,no,celular,11,may,2009,195,2,301,3,fallo,no
28,estudiante,solterx,secundario,no,293,no,no,celular,15,may,2009,194,3,-1,0,desconocido,no
41,operarix,casadx,primario,no,1428,si,si,celular,8,may,2009,182,1,-1,0,desconocido,no
55,operarix,divorciadx/viudx,secundario,no,-284,no,si,celular,29,ene,2009,170,1,-1,0,desconocido,no
34,operarix,casadx,secundario,no,10,si,si,celular,11,may,2009,196,2,356,1,fallo,no
28,administrador,solterx,secundario,no,1277,no,no,celular,26,mar,2009,475,1,-1,0,desconocido,no
38,administrador,casadx,secundario,no,326,si,no,celular,17,abr,2009,69,2,-1,0,desconocido,no
42,administrador,solterx,secundario,no,1451,si,no,celular,4,may,2009,251,4,-1,0,desconocido,no
31,gestion,casadx,universitario/terciario,no,83,no,no,celular,29,ene,2009,300,1,-1,0,desconocido,no
28,tecnico,casadx,secundario,no,232,si,si,celular,29,ene,2009,72,1,261,1,fallo,no
31,servicios,solterx,desconocido,no,919,si,no,celular,18,may,2009,180,2,-1,0,desconocido,no
29,tecnico,casadx,secundario,no,1599,si,no,celular,28,oct,2009,95,1,112,2,fallo,no
42,administrador,casadx,secundario,no,3279,si,no,celular,8,may,2009,261,1,344,1,fallo,no
31,gestion,solterx,universitario/terciario,no,5205,no,no,celular,9,jun,2009,529,2,-1,0,desconocido,no
28,operarix,solterx,secundario,si,87,si,no,celular,7,may,2009,27,1,345,1,fallo,no
30,empresarix,solterx,universitario/terciario,no,303,si,no,celular,14,may,2009,176,2,365,4,fallo,no
61,jubiladx,casadx,secundario,no,399,no,no,celular,26,ago,2009,81,1,-1,0,desconocido,no
46,operarix,casadx,secundario,no,4007,no,no,celular,3,feb,2009,380,5,217,5,otro,no
31,administrador,casadx,secundario,no,368,si,no,celular,5,may,2009,414,5,361,3,otro,no
33,gestion,casadx,universitario/terciario,no,23,si,si,celular,6,feb,2009,150,1,-1,0,desconocido,no
35,trabajadora casas particulares,casadx,universitario/terciario,no,11219,no,no,celular,12,ago,2009,699,2,79,1,fallo,no
74,gestion,casadx,universitario/terciario,no,4515,no,no,telefono fijo,17,abr,2009,1161,5,-1,0,desconocido,no
53,trabajadora casas particulares,casadx,primario,no,2581,no,no,celular,15,abr,2009,99,1,-1,0,desconocido,no
83,jubiladx,divorciadx/viudx,primario,no,2619,no,no,telefono fijo,16,oct,2009,181,2,-1,0,desconocido,no
48,servicios,divorciadx/viudx,secundario,no,-203,si,no,celular,18,may,2009,156,5,297,1,otro,no
68,jubiladx,casadx,primario,no,2301,no,no,celular,14,ago,2009,90,3,120,1,fallo,no
56,desempleadx,casadx,secundario,no,12,no,no,celular,12,oct,2009,511,3,187,1,fallo,no
47,desempleadx,casadx,primario,no,2290,si,no,celular,7,abr,2009,274,1,-1,0,desconocido,no
33,gestion,solterx,universitario/terciario,no,7419,si,no,celular,15,may,2009,21,8,331,29,fallo,no
38,gestion,casadx,universitario/terciario,no,1187,si,si,celular,2,feb,2009,157,1,-1,0,desconocido,no
31,gestion,solterx,universitario/terciario,no,2384,si,no,celular,14,abr,2009,608,2,-1,0,desconocido,no
40,gestion,casadx,universitario/terciario,no,229,si,no,celular,14,may,2009,183,3,-1,0,desconocido,no
68,jubiladx,casadx,universitario/terciario,no,2820,no,no,celular,28,ago,2009,109,2,-1,0,desconocido,no
31,administrador,solterx,secundario,no,270,no,no,celular,16,nov,2009,176,1,200,2,exito,no
26,administrador,solterx,secundario,no,1327,no,no,celular,30,abr,2009,104,1,31,4,fallo,no
43,tecnico,solterx,secundario,no,451,no,no,celular,12,ago,2009,289,2,-1,0,desconocido,no
46,tecnico,casadx,secundario,no,3,si,si,celular,12,may,2009,614,3,-1,0,desconocido,no
33,administrador,solterx,universitario/terciario,no,867,si,no,celular,14,abr,2009,247,1,-1,0,desconocido,no
82,jubiladx,casadx,secundario,no,0,no,no,telefono fijo,12,ago,2009,150,2,-1,0,desconocido,no
39,operarix,casadx,primario,no,499,si,no,celular,13,may,2009,156,1,-1,0,desconocido,no
52,tecnico,casadx,secundario,no,137,no,no,celular,6,jul,2009,227,2,-1,0,desconocido,no
36,empresarix,solterx,secundario,no,45,si,no,celular,1,abr,2009,131,1,-1,0,desconocido,no
28,operarix,solterx,primario,no,431,si,no,celular,13,may,2009,68,2,363,2,fallo,no
39,tecnico,solterx,secundario,no,1355,si,no,celular,14,may,2009,1180,1,-1,0,desconocido,no
33,servicios,casadx,secundario,no,1078,si,no,celular,13,may,2009,320,4,175,4,otro,no
34,independiente,casadx,secundario,no,1813,no,no,celular,4,may,2009,370,5,-1,0,desconocido,no
56,operarix,solterx,primario,no,39,si,no,telefono fijo,8,may,2009,191,2,347,5,fallo,no
29,tecnico,solterx,universitario/terciario,no,452,si,no,celular,11,may,2009,59,1,-1,0,desconocido,no
31,desempleadx,casadx,universitario/terciario,no,232,si,no,celular,13,may,2009,53,3,-1,0,desconocido,no
33,servicios,casadx,secundario,no,478,no,no,celular,30,abr,2009,475,2,-1,0,desconocido,no
44,operarix,casadx,primario,no,0,si,no,telefono fijo,5,may,2009,408,2,350,1,fallo,no
20,estudiante,solterx,secundario,no,130,no,no,telefono fijo,11,ago,2009,88,1,99,3,fallo,no
28,administrador,solterx,secundario,no,762,no,no,celular,18,sep,2009,115,3,-1,0,desconocido,no
70,jubiladx,solterx,primario,no,0,no,no,telefono fijo,9,sep,2009,145,1,-1,0,desconocido,no
27,servicios,solterx,secundario,no,0,no,no,celular,6,feb,2009,145,1,-1,0,desconocido,no
32,tecnico,casadx,secundario,no,522,si,si,celular,12,may,2009,272,5,258,4,fallo,no
37,administrador,solterx,secundario,no,465,si,si,celular,6,may,2009,116,1,-1,0,desconocido,no
43,gestion,casadx,universitario/terciario,no,1188,no,no,celular,13,oct,2009,1573,2,139,2,fallo,no
34,administrador,casadx,secundario,no,48,si,no,celular,7,may,2009,1806,2,287,3,otro,no
26,gestion,solterx,universitario/terciario,no,962,si,no,celular,8,may,2009,132,1,-1,0,desconocido,no
67,jubiladx,casadx,desconocido,no,714,no,no,celular,9,sep,2009,372,1,-1,0,desconocido,no
29,servicios,casadx,secundario,no,363,si,no,celular,15,may,2009,164,1,-1,0,desconocido,no
58,tecnico,casadx,primario,no,4198,no,no,celular,11,feb,2009,309,5,-1,0,desconocido,no
30,servicios,solterx,secundario,no,-172,si,si,celular,17,abr,2009,282,4,329,2,otro,no
