id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34973099,Private room (2 guests) in Villa del Parque,96420333,David,Villa Del Parque,-34.60621,-58.49043,Private room,897,1,3,21-11-2019,0.65,2,0
34973273,B160 special aprtment in downtown buenos Aires vacation rentals,20907367,Marcela,San Nicolas,-34.60771,-58.38895,Entire home/apt,4843,7,0,,,54,88
34973277,B08 Acogedor dúplex recicaldo a nuevo en el Centro de la ciudad,20907367,Marcela,San Nicolas,-34.60001,-58.37282,Entire home/apt,2691,7,0,,,54,0
34973280,Luminous and big  apartment in Belgrano vacation rentals Buenos Aires C135,20907367,Marcela,Palermo,-34.56503,-58.4406,Entire home/apt,7653,7,0,,,54,0
34973282,"C01 Vacation Rental Flat located in the exclusive area of Recoleta, Buenos Aires with Panoramic View",20907367,Marcela,Retiro,-34.59457,-58.38045,Entire home/apt,4724,7,0,,,54,88
34973285,"C17 Vacation Rental Flat located in Exclusive area of Palermo, Buenos Aires with Panoramic Views",20907367,Marcela,Palermo,-34.59014,-58.41486,Entire home/apt,4484,7,0,,,54,0
34973291,"C144 Modern Vacation Rental Apartment in Puerto Madero, with amenities Buenos Aires",20907367,Marcela,Puerto Madero,-34.61168,-58.3637,Entire home/apt,8491,7,0,,,54,88
34973294,"B65 Modern Vacation Rental Flat located in Exclusive area of Belgrano, Buenos Aires with Panoramic V",20907367,Marcela,Palermo,-34.58654,-58.4136,Entire home/apt,6338,7,0,,,54,88
34973301,"C06 Vacation Rental Apartment in the heart of Recoleta district, Buenos Aires",20907367,Marcela,Recoleta,-34.58985,-58.389,Entire home/apt,8431,7,0,,,54,88
34973307,"C145 Excellent, modern and very bright apartment in a building complete with all the amenities: 24 h",20907367,Marcela,Puerto Madero,-34.61341,-58.36161,Entire home/apt,8491,7,0,,,54,0
34973309,B109 Super luminous and modern apartament in heart of La Recoleta.,20907367,Marcela,Palermo,-34.58806,-58.41166,Entire home/apt,3707,7,0,,,54,0
34973310,"D12 Vacation Rental Apartment in Palermo Hollywood, Buenos Aires",20907367,Marcela,Palermo,-34.58544,-58.42568,Entire home/apt,5740,7,0,,,54,0
34973312,B170 Super modern apartment with balcony in the heart of Palermo buenos Aires vacation rentals,20907367,Marcela,Recoleta,-34.59522,-58.3982,Entire home/apt,6099,7,0,,,54,88
34973315,B187 Luminous apartment in San Telmo buenos aires vacation rentals,20907367,Marcela,Monserrat,-34.61768,-58.3855,Entire home/apt,3229,7,0,,,54,88
34973317,"B31Extremely luminous apartment totally recycled, with huge Windows in every room. It's located in t",20907367,Marcela,Monserrat,-34.61257,-58.36925,Entire home/apt,3588,7,0,,,54,88
34973320,B91Extremely luminous and warm loft with an ample balcony. It's a modern building with a swimming po,20907367,Marcela,Belgrano,-34.55861,-58.4621,Entire home/apt,3707,7,0,,,54,0
34973323,B227 Modern apartment with building amenities  Barrio Palermo Soho Buenos Aires,20907367,Marcela,Palermo,-34.5878,-58.41967,Entire home/apt,6099,7,0,,,54,88
34973325,"d02 Spacious and bright apartment in one of the most stunning locations in the city. Recoleta, Bueno",20907367,Marcela,Recoleta,-34.5975,-58.39356,Entire home/apt,8371,7,0,,,54,0
34973328,B145 Modern Loft in the heart of Palermo Buenos Aires vacation rentals,20907367,Marcela,Chacarita,-34.58375,-58.44668,Entire home/apt,4185,7,0,,,54,0
34973329,B158 Spacious and cozy apartment with cheminee in Belgrano buenos Aires vacation rentals,20907367,Marcela,Belgrano,-34.56171,-58.4615,Entire home/apt,25113,7,0,,,54,88
34973336,"C125 Modern and bright apartment with patio terrace modern building with swimming pool, solarium, ba",20907367,Marcela,Palermo,-34.5787,-58.43633,Entire home/apt,5740,7,0,,,54,88
34973339,C57 super bright and quiet apartment with balcony in a deco style old building completely renovated,20907367,Marcela,San Nicolas,-34.59976,-58.37523,Entire home/apt,3528,7,0,,,54,0
34973341,"C133 Vacation Rental Apartment in Palermo, Buenos Aires. Amazing City Views",20907367,Marcela,Palermo,-34.57496,-58.43273,Entire home/apt,5740,7,0,,,54,88
34973342,B127 Funcional departamento en el barrio de La Recoleta,20907367,Marcela,Recoleta,-34.59132,-58.40545,Entire home/apt,1913,7,0,,,54,0
34973346,"C205 elegant and manorial half floor in Congress, downtown, Buenos Aires, vacation rentals",20907367,Marcela,Monserrat,-34.6098,-58.38269,Entire home/apt,5202,7,0,,,54,0
34973351,B14 Modern  and luminous apartment with pool in the heart of Palermo buenos aires vacation rentals,20907367,Marcela,Palermo,-34.59615,-58.41706,Entire home/apt,4604,7,0,,,54,88
34973355,B173 Cozy apartment in Belgrano buenos aires vacation rentals,20907367,Marcela,Palermo,-34.56789,-58.44465,Entire home/apt,3707,7,0,,,54,88
34973358,"D10 Modern, spacious and bright apartment with balcony to the street in a modern building with swimm",20907367,Marcela,Nuñez,-34.54614,-58.45959,Entire home/apt,8192,7,0,,,54,0
34973361,B103 Modern and luminous apartment in the heart of Palermo Soho.,20907367,Marcela,Palermo,-34.58428,-58.42055,Entire home/apt,1854,7,0,,,54,0
34973362,C47 functional and bright apartment in a building rationalist style 2 bedroom fully refurbished. Loc,20907367,Marcela,Recoleta,-34.58648,-58.38794,Entire home/apt,2930,5,0,,,54,0
34973365,B226 Departamento with swimming pool  Barrio Palermo Soho Buenos Aires,20907367,Marcela,Palermo,-34.58662,-58.42068,Entire home/apt,6099,7,0,,,54,88
34973368,B03 Trendy Loft style Apart close to historic district and prestigious universities,20907367,Marcela,San Nicolas,-34.60178,-58.37122,Entire home/apt,6099,7,0,,,54,0
34973372,B150 Modern apartment in Plaza San Martin neighbourhood buenos aires vacation rentals,20907367,Marcela,Retiro,-34.59694,-58.37525,Entire home/apt,1913,7,0,,,54,88
34973374,B17 Funcional apartament in the heart of Belgrano buenos Aires vacation rentals,20907367,Marcela,Belgrano,-34.56431,-58.46063,Entire home/apt,3348,7,0,,,54,88
34973375,C15 Modern and luminous apartment in a luxury building with numerous amenities.,20907367,Marcela,Belgrano,-34.55932,-58.45566,Entire home/apt,5561,7,0,,,54,0
34973381,"C134 Very bright, spacious and comfortable two-bedroom apartment in a new building, greatly located",20907367,Marcela,Palermo,-34.57515,-58.43348,Entire home/apt,5740,7,0,,,54,88
34973385,"B30 Totally recycled loft, very luminous and classy, with a large patio full of vegetation. The buil",20907367,Marcela,Palermo,-34.58995,-58.43488,Entire home/apt,4484,7,0,,,54,88
34973531,Recoleta Studio-Suite excelente vista abierta.,135206388,Pablo,Recoleta,-34.58847,-58.39499,Entire home/apt,2990,3,6,01-09-2019,1.29,1,115
34973626,"B188 Modern, luminous apartment with balcony and pool in the heart of Recoleta buenos aires vacation",20907367,Marcela,Recoleta,-34.59747,-58.40843,Entire home/apt,4783,7,0,,,54,88
34973664,B138 Modern  and luminous apartment in Palermo buenos Aires vacation rentals,20907367,Marcela,Palermo,-34.58342,-58.43782,Entire home/apt,4604,7,0,,,54,88
34974125,Departamento PREMIUM en RECOLETA,247412155,Fernando,Recoleta,-34.59446,-58.39274,Entire home/apt,2990,2,0,,,1,180
34974372,Bonito departamento con estilo colonial,263503802,Miguel Angel,Monserrat,-34.60947,-58.38476,Entire home/apt,1196,5,7,08-11-2019,1.35,1,144
34974697,Colorful stay in Buenos Aires,263504693,Dante,Retiro,-34.58869,-58.38142,Entire home/apt,1555,2,9,24-11-2019,2.37,1,41
34976548,Your place in Recoleta/Tu lugar en Recoleta.,263520203,Julian,Recoleta,-34.59002,-58.40651,Entire home/apt,2691,2,3,21-11-2019,3,1,111
34978022,Monoambiente en Palermo (Plaza Italia),200445439,Nicolás,Palermo,-34.57856,-58.42321,Entire home/apt,1196,1,10,23-10-2019,1.76,1,26
34979567,Departamento centrico muy luminoso y silencioso,130808086,Mario,San Nicolas,-34.59959,-58.37234,Entire home/apt,1375,180,1,05-09-2019,0.37,1,344
34980794,COQUETO depto 2 Amb. Flores - CABA.,196242693,Dario,Flores,-34.63725,-58.45763,Entire home/apt,897,2,0,,,1,207
34991680,"Alquilo habitación , de Dto 3 ambientes",263627237,Juan,Balvanera,-34.6012,-58.39837,Private room,11002,365,0,,,1,363
34993780,Departamento cerca de Congreso y F. Favaloro,166551326,Nilda Esther,Monserrat,-34.61289,-58.39065,Entire home/apt,1614,2,14,17-11-2019,3.16,1,302
34994351,Habitación de hotel Palermo con Desayuno,11184811,Iris,Palermo,-34.59298,-58.43085,Hotel room,2930,1,0,,,6,359
34995111,Boutique a minutos de centro turístico y comercial,3379096,Maria Susana,Balvanera,-34.61112,-58.39369,Entire home/apt,1854,3,13,05-11-2019,2.36,3,121
34995833,HERMOSO DÚPLEX A ESTRENAR PARA 4 A 6 PERSONAS,58878209,Yanina,Balvanera,-34.61751,-58.40104,Entire home/apt,3588,3,0,,,10,89
34996044,Baires Room Palermo con Desayuno,11184811,Iris,Palermo,-34.59205,-58.43169,Hotel room,4484,1,3,08-07-2019,0.51,6,365
34996956,Beautiful One Bedroom In Palermo Hollywood,263488161,RentinHollywood,Palermo,-34.57777,-58.43832,Entire home/apt,5979,3,4,13-07-2019,0.71,7,289
34997387,Departamento completo en la ciudad para 2 personas,177342181,Gilda,Balvanera,-34.60047,-58.39987,Entire home/apt,897,4,0,,,3,54
34999632,Beautifully Furnished Apartment in New Building,263488161,RentinHollywood,Palermo,-34.57654,-58.43845,Entire home/apt,4185,3,1,14-08-2019,0.29,7,268
35000838,"Habitación Privada en Caballito, Excelente Vista.",199223401,Eliana Marcia,Caballito,-34.61941,-58.44139,Private room,718,1,2,16-11-2019,2,1,316
35000937,Sunny floor Juncal Recoleta,21730279,Silvia,Recoleta,-34.5912,-58.39883,Entire home/apt,3588,3,4,21-11-2019,0.99,14,18
35001905,Bright Deluxe Studio in Palermo Hollywood,263488161,RentinHollywood,Palermo,-34.57635,-58.43986,Entire home/apt,4185,3,4,20-07-2019,0.77,7,267
35002051,Hermoso depto en el corazon de Recoleta!,219638454,Babel,Palermo,-34.58195,-58.40901,Entire home/apt,2093,2,2,17-06-2019,0.35,7,334
35002306,Habitación privada con baño privado en Palermo H,230653279,Yormaikel,Palermo,-34.58239,-58.43486,Private room,1495,1,0,,,8,365
35002485,Luxurious Apartment in Modern Building,263488161,RentinHollywood,Palermo,-34.57841,-58.43839,Entire home/apt,4185,3,0,,,7,313
35002646,"Bright, comfortable, cool and warm in Belgrano",30775634,Panchi,Belgrano,-34.55552,-58.43824,Entire home/apt,2093,365,6,12-07-2019,1.06,1,90
35002929,Loft Estilo moderno Amplio Plza Dorrego San Telmo,104768433,Patricio,San Telmo,-34.62086,-58.36948,Entire home/apt,4484,7,0,,,6,39
35003343,Palermo Hollywood Luxury One-Bedroom w/ Balcony,263488161,RentinHollywood,Palermo,-34.57835,-58.43853,Entire home/apt,5979,3,0,,,7,318
35004201,Duplex en Palermo Soho con excelente ubicación.,105007496,Luciano,Palermo,-34.59052,-58.42373,Entire home/apt,1495,2,18,03-11-2019,3.07,2,44
35006217,Lindo studio & excelente ubicación Jacuzzi Pileta,148543732,Federico,Palermo,-34.58153,-58.42881,Entire home/apt,2153,2,27,16-11-2019,4.74,1,114
35007028,Encantador departamento 2 ambientes en Nuñez,262855888,Martha,Nuñez,-34.54729,-58.46775,Entire home/apt,1794,3,1,01-10-2019,0.54,1,364
35007116,Amplio depto en en Belgrano. A pasos del subte,217403828,Mailen,Colegiales,-34.5717,-58.44449,Entire home/apt,1973,1,24,21-10-2019,4.07,2,80
35008282,APIO STUDIO CENTRO...EN EL CORAZON DE BS.AS.,123315535,Adriana Noemi,San Nicolas,-34.60744,-58.38263,Entire home/apt,1136,1,24,22-11-2019,4.44,1,240
35008565,"Encantador estudio   , en pleno Palermo Hollywood",17612034,Guille Y Lula,Palermo,-34.58525,-58.44241,Entire home/apt,2093,1,16,23-11-2019,2.79,2,339
35008605,CALIDO Y COMODO APARTAMENTO CENTRICO,126048337,Renata,Balvanera,-34.6128,-58.39575,Entire home/apt,2392,3,18,19-11-2019,3.4,1,85
35008999,Tranquilo y confortable en Belgrano cerca de subte,344599,Danilo,Belgrano,-34.55495,-58.45728,Entire home/apt,1315,1,19,26-10-2019,3.22,2,318
35009136,Boho Room,242122561,Paula,Palermo,-34.58825,-58.41482,Private room,1076,1,0,,,2,0
35009345,Stylish Studio in Palermo,18357304,Maria,Palermo,-34.59442,-58.41822,Entire home/apt,1495,4,22,24-11-2019,4.49,3,122
35009485,Lindo y modero departamento en Cañitas,254416232,Carolina,Palermo,-34.56784,-58.43003,Entire home/apt,2990,2,0,,,2,0
35009541,Moderno apartamento en el corazón de Palermo,24702334,Claudia,Palermo,-34.57585,-58.4351,Entire home/apt,1196,3,0,,,1,17
35010507,"Departamento esquina florida! Doble altura, modern",109144744,Maria,San Nicolas,-34.60026,-58.37632,Entire home/apt,3588,2,1,23-07-2019,0.24,1,333
35010752,"BUNK BED ROOM , at bohemian loft, AVIABLE NOW !!",7631224,Anna,San Telmo,-34.61724,-58.37509,Private room,1076,2,6,17-11-2019,1.02,7,23
35011619,New & Lovely appartment in Palermo Hollywood,263772853,Claudia,Palermo,-34.5889,-58.43622,Entire home/apt,2153,2,10,18-11-2019,2.01,1,168
35011640,Hotel Room Palermo con Desayuno,11184811,Iris,Palermo,-34.59309,-58.4312,Hotel room,30016,1,0,,,6,365
35025716,Habitación privada casa en palermo Hollywood,230653279,Yormaikel,Palermo,-34.58274,-58.43681,Private room,1196,1,0,,,8,365
35026349,Lovely apartment in Alto Palermo,153309979,Mario,Palermo,-34.59213,-58.41281,Entire home/apt,2272,5,10,13-11-2019,2,1,246
35026513,Light-filled apartment in Palermo near metro & bus,60416261,Sofía,Palermo,-34.57706,-58.43856,Entire home/apt,1375,2,10,13-10-2019,1.69,1,68
35028144,"Habitacion individual, excelente vista!! Piso 14",172699340,Maria,Colegiales,-34.58068,-58.44966,Private room,1495,1,0,,,1,364
35028642,Amplia  Habitación cercana a sitios turísticos.,45471938,Fabio,Balvanera,-34.60199,-58.39679,Private room,777,3,0,,,1,365
35029684,"Luminoso, espacioso, sauna, gym,vigilancia",262024127,Eduardo,Palermo,-34.58299,-58.40719,Entire home/apt,4484,2,1,31-07-2019,0.25,1,345
35031282,"Habitaciones singles, baño privado.",235682223,Maria Rosa,Chacarita,-34.58849,-58.44651,Private room,957,7,0,,,1,365
35032747,Monoambiente de 40 m2 con amenities,152595373,Jonathan,Palermo,-34.5961,-58.41907,Entire home/apt,1495,2,1,30-10-2019,1,3,151
35033050,Estudio -Av. Corrientes y  Obelisco - Monoambiente,8068189,Miriam,San Nicolas,-34.60435,-58.38437,Entire home/apt,1495,2,12,17-11-2019,3.64,1,354
35033569,PALERMO | Bright and comfy 2BR for 4PAX w/view,7224868,Francisco,Palermo,-34.58596,-58.42,Entire home/apt,3588,1,17,02-10-2019,2.9,3,0
35033782,"Lovely apartment in Palermo with pool,  Suitch 201",241211901,Wanderlust,Palermo,-34.59693,-58.42048,Entire home/apt,2392,2,11,23-10-2019,1.89,17,299
35034219,"Convenience, saving, location, ambience, safety",263911708,Gabriel,Palermo,-34.57927,-58.43133,Entire home/apt,897,7,2,09-11-2019,0.95,1,137
35034679,Excelente Monoambiente en Edificio Moldes Garden,263914818,Marcela,Nuñez,-34.55379,-58.46647,Entire home/apt,1555,2,12,27-10-2019,2.32,2,341
35035055,Alegre Habitación con entrepiso y terraza,13834936,Mónica,Palermo,-34.57824,-58.42609,Private room,957,1,25,15-11-2019,4.69,2,297
35036157,"INDIVIDUAL ROOM 1 at bohemian loft, AVIABLE NOW !!",7631224,Anna,San Telmo,-34.61703,-58.37521,Private room,837,2,3,22-10-2019,1.03,7,66
35036372,Corazón  de Saavedra,14976729,Nicole,Saavedra,-34.5495,-58.48073,Private room,718,1,2,02-07-2019,0.38,1,364
35037090,Palermo SOHO / Best area / Amenities,15640230,Susana,Palermo,-34.59181,-58.427,Entire home/apt,2093,30,0,,,16,337
35038552,Cool apartment in Recoleta’s heart! For one or two,48278108,Violeta,Recoleta,-34.5874,-58.39606,Entire home/apt,1734,3,5,30-08-2019,1.01,3,94
35038660,Bellísimo dpto en pleno corazón de Bs As,263943632,Jorgelina,Retiro,-34.59812,-58.37933,Entire home/apt,3528,1,12,03-11-2019,2.22,1,311
35039979,COZY STUDIO IN AN  EXCELLENT LOCATION IN RECOLETA,263955442,Ana Maria,Recoleta,-34.59067,-58.40153,Entire home/apt,1136,3,4,18-11-2019,3,1,334
35043189,Almagro: Cerca de todo y a tu medida,61726303,Guadalupe,Almagro,-34.60309,-58.42132,Entire home/apt,1076,2,7,28-07-2019,1.37,1,268
35045766,Palermo soho,223451453,Camilo,Palermo,-34.59091,-58.4343,Shared room,1495,1,0,,,1,364
35051128,A compartir dpto en zona del Alto Palermo,264037360,Alejandro,Palermo,-34.5911,-58.41407,Shared room,777,7,0,,,1,365
35052211,Lovely and Cozy! In the best part of Palermo,218951521,Geraldine,Almagro,-34.6012,-58.43049,Entire home/apt,2153,20,0,,,3,318
35053979,Cozy apartment en Palermo Hollywood,2823455,Maria,Palermo,-34.57825,-58.43667,Entire home/apt,1794,7,0,,,1,217
35054694,Modern & trendy  studio in the heart of Palermo,232488127,Beba Y Miguel,Palermo,-34.58058,-58.4345,Entire home/apt,2093,2,15,10-10-2019,2.69,5,344
35055881,Gran duplex en PALERMO QUEEN,32101897,Rodolfo Y Narella,Villa Crespo,-34.60037,-58.44156,Entire home/apt,1734,1,5,03-11-2019,0.97,13,346
35056488,Hermoso Departamento en el centro de San Telmo!!!,221385660,Roberto,San Telmo,-34.62251,-58.37085,Entire home/apt,1435,2,18,30-09-2019,3.16,1,81
35058717,City Living with Private BBQ & Pool,102900768,Sofia,Belgrano,-34.5543,-58.45574,Entire home/apt,5979,5,1,13-09-2019,0.41,8,0
35059093,Boheme Apartment -Your home in another country-,255238412,Emiliano,Villa Del Parque,-34.59934,-58.48198,Entire home/apt,1435,2,5,19-07-2019,0.91,1,160
35060425,"Dúplex Cabildo, tu lugar en Buenos Aires.",264091286,Guillermo Federico,Belgrano,-34.55608,-58.46078,Entire home/apt,2392,1,1,09-07-2019,0.21,1,339
35060679,Modern studio with open view in Recoleta,40544204,Uriel,Recoleta,-34.59377,-58.40021,Entire home/apt,2093,2,13,16-11-2019,2.39,8,352
35061422,"DOUBLE ROOM, aviable now!! AT SAN TELMO",7631224,Anna,San Telmo,-34.61687,-58.37387,Private room,1315,3,3,18-11-2019,0.6,7,85
35061531,Limpio silencioso tranquilo,210172034,Yrene,Monserrat,-34.61237,-58.39094,Private room,1794,15,0,,,4,365
35062002,BIG ROOM in ARTIST RESIDENCY,8216335,Gonzalo,Balvanera,-34.61568,-58.40581,Private room,658,3,0,,,3,49
35063276,Departamento en Capital Federal,171507074,Nicolas,Agronomia,-34.5971,-58.48597,Entire home/apt,1614,5,1,15-09-2019,0.42,1,358
35063521,INDIVIDUAL ROOM 2 aviable at Bohemian Loft,7631224,Anna,San Telmo,-34.61686,-58.37436,Private room,1076,3,7,06-11-2019,1.41,7,62
35063526,"The Master bedroom, Belle Epoque",264123784,Anthony,San Nicolas,-34.60504,-58.38749,Private room,2990,2,0,,,1,90
35064410,LUXURY Apartment - PALERMO 6A,264134143,Baires Homes,Palermo,-34.57967,-58.43323,Entire home/apt,2810,2,17,08-10-2019,2.85,3,133
35064574,INDIVIDUAL ROOM  3 AVIABLE NOW !! at bohemian loft,7631224,Anna,San Telmo,-34.61696,-58.37356,Private room,957,3,3,18-08-2019,0.67,7,63
35064773,Fully restored house/PH in Palermo Soho,264137128,Bernardita,Palermo,-34.59239,-58.41761,Entire home/apt,1794,4,0,,,1,179
35065336,Deluxe Room con Desayuno,11184811,Iris,Palermo,-34.59206,-58.43009,Hotel room,3229,1,0,,,6,365
35066121,Luminoso y amplio departamento - Palermo Hollywood,264150394,Martín,Colegiales,-34.57987,-58.44285,Entire home/apt,2153,2,1,06-10-2019,0.59,1,154
35068731,"Apartamento Premium excelente ubicación
Nespresso",249520125,Natali,Palermo,-34.57597,-58.43991,Entire home/apt,3289,2,2,14-10-2019,1.13,1,53
35074379,Studio in Recoleta,61233256,Maggie,Recoleta,-34.59748,-58.39577,Entire home/apt,1973,5,0,,,3,178
35078163,ROOM decorada de estilo simple y extraordinario,114548618,Fernanda,Belgrano,-34.55244,-58.44276,Private room,1794,1,8,13-10-2019,1.47,2,365
35080222,Nuevo estudio cerca de palermo,58504859,Rodrigo,Villa Crespo,-34.59711,-58.4311,Entire home/apt,1495,3,1,09-09-2019,0.38,5,62
35080948,"Habitación single, baño compartido.",91328471,Eduardo,Saavedra,-34.55285,-58.48248,Private room,598,1,0,,,2,364
35081835,COZY STUDIO IN TRENDY PLAZA SAN MARTIN !!!!,69272333,Maria Eugenia,Retiro,-34.59857,-58.37654,Entire home/apt,1495,4,19,04-11-2019,3.96,1,71
35082539,Hermoso y cómodo en el corazón de Palermo.,264266749,Charly Y Sofia,Palermo,-34.58221,-58.42425,Entire home/apt,2392,2,5,17-07-2019,0.92,1,53
35084611,Alto Palermo Low Cost Studio  f/2,1333525,Mar,Palermo,-34.58726,-58.41137,Entire home/apt,2930,28,1,10-07-2019,0.22,13,115
35086745,"LE PARISIEN, Recycled Duplex in the Heart of BA",75384268,Emilio,Retiro,-34.59612,-58.37462,Entire home/apt,2750,2,11,04-11-2019,1.86,2,190
