id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price_period,title,paga_comision
olr6u3HHOTt5vkxkyHD2qg==,Propiedad,2020-06-03,2020-06-15,2020-06-03,-34.9279895688,-57.9503255915,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,4.0,3.0,1.0,64.0,64.0,Mensual,"Ph a la venta 3 dormitorios, patio y 64 mts  2 - La Plata",no paga
d18iwIcIFZ9ovsXVdj98UQ==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.7205830014,-58.2764079071,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,2.0,,,,Casa PH en Venta en Quilmes Oeste Centro,no paga
Szyo5jI89Hb4kFDLvmhGfw==,Propiedad,2019-10-22,2020-10-19,2019-10-22,-34.586754600000006,-58.5074659,Argentina,Capital Federal,Villa Pueyrredón,,,,4.0,,2.0,164.0,124.0,Mensual,PH en venta - Villa Pueyrredon,paga
v+hrpo93hlXoa3dXLL2Nvw==,Propiedad,2020-08-14,9999-12-31,2020-08-14,-34.6874175,-58.498589,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Madero,,,,1.0,1.0,46.0,34.0,Mensual,"VILLA MADERO. PH 2 AMB. INT., RECICL. A NUEVO (SIN EXPENSAS) / PATIO + PARRILLA",no paga
A0S18+CsSrYnWxO12RWN+A==,Propiedad,2020-05-07,2020-05-20,2020-05-07,-34.6020458,-58.4439422,Argentina,Capital Federal,Paternal,,,,5.0,4.0,2.0,149.0,149.0,,Depto.tipo casa de 5 ambientes en Venta en Paternal,paga
LSU0aw+jU3XplLOstehkzg==,Propiedad,2019-10-16,2019-12-17,2019-10-16,-37.9970662,-57.5584801,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,,210.0,,,3 PHs en block y local - Macrocentro,paga
DMl6v3n+FVqX6e01bnTPaA==,Propiedad,2020-02-28,2020-04-03,2020-02-28,,,Argentina,Capital Federal,Caballito,,,,6.0,4.0,2.0,152.0,108.0,,SIN EXPENSAS.   VENTA  PH -  CON PARRILLA Y TERRAZA,paga
lDkpiPok7Y+fpSC1WxFIDA==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.6957431,-58.322784514300004,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Wilde Centro,no paga
noClgdwvIBa52eYl4vgrSg==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.658592671,-58.620557785,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,2.0,1.0,1.0,,,,Casa PH en Venta en Moron Sur,no paga
m38YbtYELJWWGEqW133HgQ==,Propiedad,2020-05-12,9999-12-31,2020-05-12,-34.7185214413,-58.2647820309,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Quilmes Centro,no paga
SwOl6gjv0GG+vvG7G7J8ww==,Propiedad,2020-08-18,9999-12-31,2020-08-18,-34.6305334,-58.53783000000001,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,,,,3.0,2.0,1.0,,,,Casa PH en Venta en Ciudadela,no paga
qleA9SmeBOYsqr5yfo4YyQ==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-34.5634541644,-59.1151014616,Argentina,Buenos Aires Interior,Luján,,,,3.0,2.0,2.0,,,,Casa PH en Venta en Lujan Centro,no paga
V8s+JDThwsQ/EIYsT38EDw==,Propiedad,2019-11-27,2020-02-18,2019-11-27,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,La Perla,,,4.0,3.0,2.0,,,,PH en esquina 4 ambientes,no paga
GtCIwz2tIbtHyWjtTki0bw==,Propiedad,2020-02-11,2020-10-31,2020-02-11,-34.897744200000005,-56.123063699999996,Uruguay,Montevideo,,,,,2.0,1.0,1.0,44.0,44.0,,Venta - A estrenar excelentes terminaciones. Verdi ,no paga
nK/Fkm4/3UePZEKdJpwigQ==,Propiedad,2020-03-01,9999-12-31,2020-03-01,-34.6089704,-58.42926429999999,Argentina,Capital Federal,Almagro,,,,,2.0,1.0,85.0,70.0,,"YATAY 300 PH TRES AMBIENTES , VENTA",no paga
uXXo8MrkaR9qT+bDGmccNw==,Propiedad,2020-02-28,2020-04-01,2020-02-28,-34.926633,-57.98732,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,5.0,2.0,1.0,171.0,80.0,,DUPLEX EN VENTA. JARDIN Y PILETA/ EN VENTA,no paga
bQxbgyCqEFf4oH0Js4zoHA==,Propiedad,2020-02-04,9999-12-31,2020-02-04,-34.4697327416,-58.5575700995,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Beccar,,,4.0,3.0,2.0,141.0,93.0,,Fantstico dplex 4 ambientes jardn con parrilla y cochera,no paga
JveEpgl8ikes25P9mhlydA==,Propiedad,2020-04-15,2020-04-16,2020-04-15,-34.5299471,-58.54738929999999,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Villa Adelina,,,2.0,1.0,1.0,142.0,36.0,,PH Venta en  Villa Adelina/A reciclar/Gran espacio aéreo para construcción,no paga
CJE/lfhAVhX7oqskuXwbNQ==,Propiedad,2020-04-16,9999-12-31,2020-04-16,-37.8578092847,-58.2458453629,Argentina,Buenos Aires Interior,Balcarce,,,,3.0,2.0,,,,,Casa impecable en barrio. Zona residencial,no paga
WkABOtIvVnvyalpSDiFr1g==,Propiedad,2020-04-11,9999-12-31,2020-04-11,-34.6776396712,-58.6615457263,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,,,,2.0,1.0,1.0,,,,Casa PH en Venta en Castelar Sur,no paga
r89MwQh8ulKaSo1XRKzgSQ==,Propiedad,2019-08-14,2019-10-04,2019-08-14,-34.6016096,-58.462496200000004,Argentina,Capital Federal,Paternal,,,,3.0,,1.0,116.0,72.0,Mensual,VENTA PH 3 AMBIENTES PATIO TERRAZA PATERNAL,paga
NLHd8r6GLKsTrmGa1N807Q==,Propiedad,2020-01-08,2020-01-24,2020-01-08,-34.6020458,-58.4439422,Argentina,Capital Federal,Paternal,,,,5.0,4.0,2.0,149.0,149.0,,Depto.tipo casa de 5 ambientes en Venta en Paternal,paga
cfHbOyL/dJjpiGJYIq5l6A==,Propiedad,2019-10-24,9999-12-31,2019-10-24,-34.8826397532,-57.966741668800005,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,,,1.0,50.0,45.0,Mensual,PH 2 dorm -50 mts 2 -SIN EXPENSAS- La Plata,no paga
syo8jYtieKex1KtffSiHdw==,Propiedad,2020-07-30,2020-10-25,2020-07-30,-34.663849,-58.67228589999999,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Ituzaingó,,,4.0,3.0,1.0,90.0,90.0,Mensual,Excelente duplex en alquiler Ituzaingó sur,no paga
MNvV080IqMzqr7m+LuGvbg==,Propiedad,2019-09-20,2020-04-29,2019-09-20,-34.647442,-58.516937,Argentina,Capital Federal,Liniers,,,,2.0,1.0,1.0,95.0,79.0,,Venta PH en Liniers Capital Federal Cossio 7164,no paga
H+O0lc8Ib83MJmmiGE/iyg==,Propiedad,2020-05-08,2020-08-19,2020-05-08,-34.64406760000001,-58.59564279999999,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Haedo,,,4.0,3.0,1.0,147.0,100.0,Mensual,4 AMBIENTES | DIRECTORIO al 500,no paga
IT3OOWolKzpp5VzwBFV7ZA==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-37.995975099999995,-57.554013299999994,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,,,,,,,PH 3 Ambientes ,no paga
IQZkdHE2vyFWW+0pHlQZxA==,Propiedad,2020-06-05,9999-12-31,2020-06-05,-31.059078774899998,-64.5011933926,Argentina,Córdoba,Villa Giardino,,,,10.0,4.0,2.0,,,,CASA EN VENTA VILLA GIARDINO,no paga
FXDO5DZU3oS1ra3t+xDVOw==,Propiedad,2020-04-30,2020-05-20,2020-04-30,-34.535807899999995,-58.4753956,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,4.0,3.0,2.0,125.0,125.0,,"PH Tipo Casa Independiente a 1/c de Maipu, Sin Expensas",paga
krrMOzIcMRf4OrEqsHMq2w==,Propiedad,2020-06-10,2020-06-15,2020-06-10,-34.9141576489,-57.9551304429,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,7.0,5.0,2.0,155.0,155.0,Mensual,PH - Microcentro,no paga
4N9e2U0owUCzOePvQUPkCg==,Propiedad,2019-12-13,2019-12-17,2019-12-13,-34.656354,-58.428070999999996,Argentina,Capital Federal,Pompeya,,,,6.0,3.0,3.0,250.0,200.0,,Terreno p/construir 1/2 ambientes en N Pompeya,paga
/jnHm2CFS+LiYWNW3rYTOg==,Propiedad,2020-03-04,2020-09-11,2020-03-04,-34.6048326,-58.507147700000004,Argentina,Capital Federal,Villa Devoto,,,,4.0,3.0,2.0,96.0,88.0,Mensual,PH - 96m2 con patio con parrilla - Villa Devoto,paga
yywru3SHuOP9wbaFZD5Dpw==,Propiedad,2019-12-16,2020-03-16,2019-12-16,-34.671741499999996,-58.5932999,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,,,,4.0,3.0,1.0,,,,Villa Luzuriaga - Venta - Casa 4 ambientes,no paga
qKPR12O08fM2Cjs0ponfxg==,Propiedad,2020-06-08,9999-12-31,2020-06-08,-38.015984700000004,-57.561487199999995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,4.0,,2.0,,,,PH 4 ambientes Chauvín,no paga
Q7/hBpQpwloQVfe0v2/aMQ==,Propiedad,2019-11-08,2019-11-09,2019-11-08,-34.7285296639,-58.371902865100004,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús Este,,,4.0,3.0,2.0,150.0,145.0,Mensual,Departamento tipo casa 4 amb. al frente con cochera,no paga
b7+cn3BQND4TLMkCJC+wzw==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.6171816,-58.3977189,Argentina,Capital Federal,Balvanera,,,,3.0,2.0,2.0,66.0,66.0,,Depto.tipo casa de 3 ambientes en Venta en Balvanera,no paga
yRhLub0FuPEBpdptdahvgA==,Propiedad,2020-08-05,2020-10-25,2020-08-05,-34.9429515,-54.9309942,Uruguay,Maldonado,Punta del Este,,,,3.0,3.0,2.0,140.0,140.0,Mensual,PH - Roosevelt,paga
S3RGVTpJ1I1Nk40PEWGz1g==,Propiedad,2020-04-10,9999-12-31,2020-04-10,-34.7099881547,-58.320193343599996,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,4.0,3.0,1.0,,,,Casa PH en Venta Cond en Wilde,no paga
ztOrAgA0F+okm6s021Bn4g==,Propiedad,2020-04-17,2020-04-17,2020-04-17,-34.608493100000004,-58.4156344,Argentina,Capital Federal,Almagro,,,,4.0,3.0,1.0,124.0,124.0,Mensual,Depto.tipo casa de 4 ambientes en Venta en Almagro,paga
2hChlHNlbUwifkmyldiiMg==,Propiedad,2020-01-30,2020-02-25,2020-01-30,-34.627722934699996,-58.4294780918,Argentina,Capital Federal,Caballito,,,,4.0,3.0,2.0,120.0,98.0,,PH CABALLITO 4 AMB PATIO PLAYROOM TERRAZA S/EXP,no paga
LaKrAtaZs6EzRfHi49d4pw==,Propiedad,2020-08-20,2020-08-27,2020-08-20,-34.601422,-58.424863,Argentina,Capital Federal,Almagro,,,,5.0,4.0,2.0,204.0,204.0,,"PH 5 Ambientes Terraza Refaccionado, 200m Subte B",paga
cE4vN08fP2c7xiBWI5BEZQ==,Propiedad,2020-01-02,9999-12-31,2020-01-02,,,Argentina,Capital Federal,,,,,3.0,2.0,1.0,,,,CASA EN PH CON GARAGE DE 3 AMBIENTES,no paga
FQftvcXBMKJv0yImamO+Ag==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.608493100000004,-58.4156344,Argentina,Capital Federal,Almagro,,,,4.0,3.0,1.0,124.0,124.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro,paga
miNEk5qJAUq3I4LgS200rQ==,Propiedad,2020-01-26,2020-02-11,2020-01-26,-34.598144042,-58.4165331603,Argentina,Capital Federal,Almagro,,,,4.0,3.0,1.0,72.0,72.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro,no paga
gKQHPekBWofQSFCFmr1XXA==,Propiedad,2020-02-26,2020-09-24,2020-02-26,-34.6211211,-58.52109420000001,Argentina,Capital Federal,Villa Real,,,,5.0,4.0,1.0,200.0,148.0,Mensual,PH VENTA VILLA REAL,no paga
bUo6jgiGuSMyIwqk8YHUNQ==,Propiedad,2019-11-16,2019-12-23,2019-11-16,-34.5961333,-58.515379,Argentina,Capital Federal,Villa Devoto,,,,3.0,2.0,1.0,72.0,62.0,,"P.H. en venta 3 amb. al fte. C/ balcón, patio y parrilla. Sin Expensas!!",no paga
4WXGGPK0h7pRCUnaWx0X2A==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.6978984912,-58.3184855367,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,4.0,3.0,2.0,,,,Casa PH en Venta en Wilde Centro,no paga
gmgNEE5KGA2Kbf9610MoZA==,Propiedad,2020-01-21,9999-12-31,2020-01-21,-31.3679238719,-64.2680517772,Argentina,Capital Federal,,,,,10.0,3.0,3.0,,,,Vendo Casa 3 Dormitorios-Country La Reserva,paga
NdpAOGpxVUjIpGw6ZACgow==,Propiedad,2019-12-16,2020-02-18,2019-12-16,-32.9189629007,-60.7969801529,Argentina,Santa Fe,,,,,4.0,3.0,2.0,,,,VENTA CASA 3 DORMITORIOS .COCHERA .PILETA.ZONA URBANA  (FUNES),no paga
7fUH6HsPj9tm5SiyP5cEJQ==,Propiedad,2019-09-03,9999-12-31,2019-09-03,-34.504272,-58.5728033,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,Boulogne Sur Mer,,,4.0,,1.0,,80.0,Mensual,PH - Boulogne,no paga
58vGAwxOAH+vshIOP3p6sw==,Propiedad,2020-02-27,2020-03-11,2020-02-27,-32.9045011,-68.8294725,Argentina,Mendoza,,,,,5.0,1.0,1.0,,,,LUZURIAGA TERRENO 300 MTS CASA A RECICLAR,no paga
eIS3v+V2dFENX0QYFGen1A==,Propiedad,2020-01-16,2020-03-01,2020-01-16,-34.6464099,-58.5266027,Argentina,Capital Federal,Liniers,,,,,1.0,1.0,,,,"PH MONOAMBIENTE, PLANTA BAJA, REFORMADO!",no paga
QTBOPEQocS4yxIu7wu+glw==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.688160479299995,-58.345039478500006,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,2.0,1.0,1.0,,,,Departamento Tipo Casa en Venta en Avellaneda Oeste,no paga
nKqrmC6jHgncxPxddj7ghA==,Propiedad,2020-08-12,9999-12-31,2020-08-12,-34.6876513,-58.6053851,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Villa Luzuriaga,,,4.0,3.0,2.0,,,,OPORTUNIDAD PH 4 AMBIENTES VILLA LUZURIAGA,no paga
wSn7+bKQHDAxe2/LEFifFQ==,Propiedad,2020-01-07,2020-01-24,2020-01-07,-34.6097156,-58.4433275,Argentina,Capital Federal,Villa Crespo,,,,4.0,3.0,2.0,114.0,114.0,,Depto.tipo casa de 4 ambientes en Venta en Villa crespo,paga
yrs/tRQ3iQDUh66AVBXaGw==,Propiedad,2020-04-14,2020-04-16,2020-04-14,-34.6282025,-58.39002320000001,Argentina,Capital Federal,Constitución,,,,2.0,1.0,1.0,60.0,55.0,,Mompox 1700 Constitución PH 2amb U$100.000 Apto Cred,no paga
pC+JRYLocnTJFCrcO/bkWg==,Propiedad,2020-07-16,9999-12-31,2020-07-16,-31.6349953808,-64.4242526784,Argentina,Córdoba,Alta Gracia,,,,4.0,2.0,,,,,VENTA DE CASA A TERMINAR EN ALTA GRACIA TRES GRACIAS,no paga
a5oW7FeXkuB0gTHkIfeNpg==,Propiedad,2020-08-19,9999-12-31,2020-08-19,,,Argentina,Córdoba,San Clemente,,,,1.0,2.0,1.0,,,,PH en venta de 2 dormitorios en San Clemente,no paga
yEWjw3asG/PjQ/tbYt8MUQ==,Propiedad,2020-08-15,2020-08-29,2020-08-15,-34.538158,-58.488110999999996,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida,,,4.0,3.0,1.0,130.0,104.0,,VENTA PH 4 AMBIENTES VICENTE LOPEZ FLORIDA,paga
z1MpY9V0fkhu59DjsDWIHw==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-34.7106088886,-58.3844804764,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,2.0,1.0,1.0,,,,Departamento Tipo Casa en Venta en Lanus Este,no paga
JzXZ8xmNVA9FUdxJPBd/5Q==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.7063735896,-58.3238268429,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Wilde,no paga
V7M9YA7EVkFAl/IDTfclVQ==,Propiedad,2020-08-20,2020-08-24,2020-08-20,-36.5770086,-56.690254700000004,Argentina,Buenos Aires Costa Atlántica,Mar del Tuyú,,,,3.0,2.0,1.0,,,,"Mar Del Tuyu,duplex 4amb Al Fondo Con Balcon Y Gas/conectado",no paga
U9RdhgQbrUSg6JqzpluFrg==,Propiedad,2019-11-26,9999-12-31,2019-11-26,-34.679520000000004,-58.4721614,Argentina,Capital Federal,Villa Lugano,,,,,2.0,1.0,92.0,112.0,,"PH, tres ambientes, excelente ubicacion, Villa Lugano",no paga
Mo2HbxlkKF38ZILZb3PViw==,Propiedad,2019-12-12,2019-12-23,2019-12-12,-34.5985251546,-58.414488116,Argentina,Capital Federal,Almagro,,,,4.0,3.0,1.0,95.0,95.0,,Depto.tipo casa de 4 ambientes en Venta en Almagro,paga
yAJGk3s8sdIuuLP+vItkkA==,Propiedad,2020-05-30,2020-06-01,2020-05-30,-34.601211464,-58.4485274117,Argentina,Capital Federal,Parque Centenario,,,,3.0,2.0,1.0,81.0,81.0,,Depto.tipo casa de 3 ambientes en Venta en Parque centenario,no paga
jsonEglnQTmIESO2wHa6cw==,Propiedad,2020-07-13,2020-08-05,2020-07-13,-27.4727209,-59.0004094,Argentina,Chaco,Resistencia,,,,4.0,2.0,1.0,,,,CASA DE 2 DORMITORIOS + 3 MONOAMBIENTES,no paga
lNRhs9zcn4J5QHOhvHD5HQ==,Propiedad,2019-09-18,9999-12-31,2019-09-18,-34.632657200000004,-58.428013899999996,Argentina,Capital Federal,Boedo,,,,4.0,,2.0,82.0,82.0,Mensual,PH - Parque Chacabuco,no paga
be6x+6s+IYe/uydNctjwKQ==,Propiedad,2020-08-14,9999-12-31,2020-08-14,-38.023200200000005,-57.5599562,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,1.0,,,,pH 3 Amb. planta alta con terraza propia sin gastos,no paga
JhIZ1osxkeiydRT/LxJvWA==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.6920479221,-58.3321261925,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,,Chalet PH en Venta en Villa Dominico,no paga
03/a/HP3jsz/cQDeVhOXCg==,Propiedad,2020-02-05,9999-12-31,2020-02-05,,,Argentina,Capital Federal,,,,,2.0,1.0,1.0,,,,PH 2 amb. 54 m2. A estrenar. Patio. 1 de Mayo y Balcarce.,no paga
tq6tuEy/SSAa1F+IbkKv0Q==,Propiedad,2020-05-13,2020-06-22,2020-05-13,-34.651115000000004,-58.512009,Argentina,Capital Federal,Mataderos,,,,2.0,2.0,2.0,,,,ph de 2 ambientes con patio y terraza,no paga
KYjve5Np/ZBSKZ2pju/Juw==,Propiedad,2020-08-21,2020-10-08,2020-08-21,-34.64297020000001,-58.500853799999994,Argentina,Capital Federal,Villa Luro,,,,,,,,,,Basualdo 500. PH 3 ambiente planta baja al frente. ,no paga
Rp2YW5tKn4QHpLQxn/CgMw==,Propiedad,2020-08-08,9999-12-31,2020-08-08,-34.3521621,-58.796189299999995,Argentina,Bs.As. G.B.A. Zona Norte,Escobar,Belén de Escobar,,,4.0,3.0,3.0,,,,VENTA- CASA 3 DORMITORIOS/Escritorio - 3 COCHERAS- Barrio San Matias- Escobar,paga
YwI0kq4tjaYBRUjjEEXAKw==,Propiedad,2020-02-03,2020-08-26,2020-02-03,-34.618532200000004,-58.4009517,Argentina,Capital Federal,San Cristobal,,,,2.0,1.0,1.0,,44.0,Mensual,Departamento 2 AMBIENTES. SAN CRISTOBAL,no paga
7nQ6eqgnqhuAwhHCYWxC0w==,Propiedad,2020-04-08,9999-12-31,2020-04-08,-34.683867950999996,-58.3521258857,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Sarandi Este,no paga
2otw7iD1JKJWI611SqJsEQ==,Propiedad,2019-12-28,2020-02-13,2019-12-28,-34.6284883,-58.504901399999994,Argentina,Capital Federal,Monte Castro,,,,2.0,1.0,1.0,64.0,41.0,,PH 2 ambientes con patio,no paga
U32pBYo1IQ4Hy8iFItvnog==,Propiedad,2019-12-27,2020-01-11,2019-12-27,-34.59532,-58.42485,Argentina,Capital Federal,Recoleta,,,,4.0,3.0,1.0,84.0,84.0,,Depto.tipo casa de 4 ambientes en Venta en Recoleta,no paga
m1dvRvjwSdaAjI/HVQL2Ig==,Propiedad,2020-03-06,2020-07-17,2020-03-06,-34.8850285,-58.011534700000006,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,Tolosa,,,,1.0,1.0,50.0,50.0,,VENTA Ph tipo casa 1 dorm con cochera 7 e/502y503,no paga
QztaxVJLjOLfM/8vw/6Yqw==,Propiedad,2020-03-02,2020-07-05,2020-03-02,-37.9722649,-57.5801703,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,Casa de 3 ambientes,no paga
2d1fTTSIRFi9UfbQJtwm3Q==,Propiedad,2020-08-02,2020-09-05,2020-08-02,-37.144926399999996,-56.8870855,Argentina,Buenos Aires Costa Atlántica,Valeria del Mar,,,,4.0,3.0,2.0,,,,Venta Casa Valeria del Mar,no paga
dars1xHrMVmNPy/ujlICHA==,Propiedad,2020-04-11,9999-12-31,2020-04-11,-34.6552590076,-58.3506569916,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,2.0,1.0,1.0,,,,Casa PH en Venta en Dock Sud,no paga
hYvTpwuAvLLk9C0U0HhRMg==,Propiedad,2020-03-20,2020-04-03,2020-03-20,-34.612550899999995,-58.4377916,Argentina,Capital Federal,Caballito,,,,4.0,3.0,1.0,80.0,80.0,,"PH de 4 ambientes, Ambrosetti 500",no paga
6tpjzGa8aqsDNL87YlfE4g==,Propiedad,2020-03-21,9999-12-31,2020-03-21,,,Argentina,Córdoba,Córdoba,Centro,,,3.0,0.0,1.0,,,,IDEAL INVERSION. EN POZO. CENTRO,no paga
VqM6kB9C4i+UOWQG8n15Tg==,Propiedad,2020-08-04,9999-12-31,2020-08-04,-34.925669299999996,-57.960247499999994,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,,,,,,,PH en venta de dos dormitorios ,no paga
pzJfIhsDRv8RABSs1Ibr6Q==,Propiedad,2020-08-20,9999-12-31,2020-08-20,,,Argentina,Bs.As. G.B.A. Zona Norte,San Isidro,San Isidro,,,,2.0,1.0,170.0,90.0,,"PH 170m² con Plantas en BILLINGHURST 1100, San Isidro, San Isidro, por U$S 170.000",no paga
x4PuJ+8MUsovQnH7xnEi9g==,Propiedad,2020-07-14,9999-12-31,2020-07-14,,,Argentina,Santa Fe,Rosario,,,,5.0,3.0,2.0,,,,VENTA - Casa de 3 dormitorios - 330m2 Entrega inmediata!,no paga
UzdfjBSZsA/n2EqHOGEEuQ==,Propiedad,2020-06-30,9999-12-31,2020-06-30,-34.560142,-58.480293999999994,Argentina,Capital Federal,Coghlan,,,,1.0,,1.0,,,,"Departamento PH  en Venta ubicado en Coghlan, Capital Federal",no paga
8uz4wWwoxLQr/9Vsc2uGxg==,Propiedad,2020-04-16,2020-07-10,2020-04-16,-27.3888554,-55.89678879999999,Argentina,Misiones,Posadas,,,,4.0,2.0,1.0,,,,EN VENTA CASA ZONA RADEMACHER Y CHUBUT,no paga
pDMk12yrBjolPk6gzubd7A==,Propiedad,2020-07-18,9999-12-31,2020-07-18,-34.596452899999996,-58.5533331,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Santos Lugares,,,2.0,1.0,1.0,102.0,45.0,Mensual,"Venta PH a estrenar 2 amb, piscina, luz, sótano",no paga
f9hISc5RKbZUOl0Qkb+d/A==,Propiedad,2019-09-11,9999-12-31,2019-09-11,-34.6400037,-58.6757875,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Ituzaingó,,,3.0,,1.0,115.0,91.0,Mensual,Local - Ituzaingó Norte,no paga
ruaZJ1BMBTkw4wW9ZqO+Tg==,Propiedad,2019-12-14,2019-12-30,2019-12-14,-34.652195,-58.516165,Argentina,Capital Federal,Mataderos,,,,2.0,1.0,1.0,71.0,60.0,,Mataderos Ph en venta B° Naón muy interesante,no paga
PKX6/O6dQARtB9sOOlslTA==,Propiedad,2020-09-01,9999-12-31,2020-09-01,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,3.0,2.0,2.0,,,,PH 3 Amb/Zona Playa Grande,no paga
Cuh0f5vfTRW7lqzVmwnQ6g==,Propiedad,2020-02-04,2020-09-02,2020-02-04,-34.5595020932,-58.560763143500004,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,3.0,2.0,1.0,120.0,108.0,Mensual,2 patios-parrilla- sin expensas.,no paga
NdROQ6WPZ4HYE89HBFoZAg==,Propiedad,2020-02-02,2020-10-28,2020-02-02,-34.632285700000004,-58.3611406,Argentina,Capital Federal,Boca,,,,3.0,2.0,2.0,104.0,95.0,,PH - VENTA - 3 HABIENTES COMPLETAMENTE REMODELADO,no paga
7PfiKU8JbkfP5gHK6pXS8g==,Propiedad,2020-01-31,2020-04-19,2020-01-31,-34.639626,-58.488544,Argentina,Capital Federal,Velez Sarsfield,,,,5.0,3.0,2.0,173.0,143.0,,Venta PH en Velez Sarsfield Capital Federal Santiago de las Carreras 300,paga
kUBYgvdWey3sjflW7GiSrQ==,Propiedad,2020-03-28,9999-12-31,2020-03-28,-34.699314195700005,-58.413849571499995,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,,,,3.0,2.0,1.0,,,,Departamento Tipo Casa en Venta en Lanus Oeste,no paga
xDlAqTHh+7hPtHexuaKGDQ==,Propiedad,2019-12-23,2020-03-14,2019-12-23,-34.6085081,-58.455775100000004,Argentina,Capital Federal,Caballito,,,,2.0,,1.0,,37.0,Mensual,PH - Caballito,no paga
3/Zj26LG/Vk2CS+CuhyHxw==,Propiedad,2020-02-12,2020-02-13,2020-02-12,-34.4527229215,-58.883997250600004,Argentina,Bs.As. G.B.A. Zona Norte,Pilar,Pilar,,,4.0,3.0,3.0,107.0,102.0,,"LINDO PH EN VENTA EN CONDOMINIO TRES ROBLES, PILAR, SOBRE EX-RUTA 8 CON FACIL ACCESO A PANA/ BAYUGAR PROPIEDADES",no paga
P0ZoLcbJkcVFx7ypwA38Og==,Propiedad,2020-04-09,2020-04-16,2020-04-09,-34.5810431041,-58.466064354,Argentina,Capital Federal,Villa Ortuzar,,,,3.0,2.0,1.0,57.0,40.0,,Departamento PH de 3 ambientes con terraza propia en venta Villa Ortuzar,no paga
